|learning-base-planar-minor|15|[0,1]|1000|DecisionTreeClassifier|adjacency|100.0%|1.0|1.0|1.0|[[197, 0], [0, 203]]|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
|learning-base-planar-minor|15|[0,1]|1000|DecisionTreeClassifier|laplacian|100.0%|0.9950609756097561|1.0|1.0|[[209, 0], [0, 191]]|[0.975609756097561, 1.0, 1.0, 0.975, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
|learning-base-planar-minor|15|[0,1]|1000|DecisionTreeClassifier|A3_minus_D|97.0%|0.9253439649781114|0.9703683328748969|0.96999699969997|[[196, 1], [11, 192]]|[0.8780487804878049, 0.975609756097561, 0.8292682926829268, 0.925, 0.95, 0.95, 0.925, 1.0, 0.9487179487179487, 0.8717948717948718]
|learning-base-planar-minor|15|[0,1]|1000|SVC|adjacency|81.0%|0.6200750469043153|0.808938099651795|0.809313528703332|[[150, 41], [35, 174]]|[0.5853658536585366, 0.55, 0.5, 0.625, 0.725, 0.7, 0.575, 0.575, 0.75, 0.6153846153846154]
|learning-base-planar-minor|15|[0,1]|1000|SVC|laplacian|93.0%|0.6977016885553471|0.9339459215184153|0.93|[[186, 27], [1, 186]]|[0.7317073170731707, 0.7317073170731707, 0.6097560975609756, 0.625, 0.575, 0.75, 0.8, 0.7435897435897436, 0.717948717948718, 0.6923076923076923]
|learning-base-planar-minor|15|[0,1]|1000|SVC|A3_minus_D|97.5%|0.8932551594746718|0.9731182795698925|0.9747723201897123|[[176, 10], [0, 214]]|[0.7560975609756098, 0.926829268292683, 0.8048780487804879, 0.9024390243902439, 0.95, 0.9, 0.8717948717948718, 0.9230769230769231, 0.9230769230769231, 0.9743589743589743]
|learning-base-planar-minor|15|[0,1]|1000|MLPClassifier|adjacency|94.25%|0.6327642276422765|0.9425610640266007|0.9424967654430563|[[187, 14], [9, 190]]|[0.5609756097560976, 0.55, 0.5, 0.675, 0.575, 0.625, 0.75, 0.675, 0.75, 0.6666666666666666]
|learning-base-planar-minor|15|[0,1]|1000|MLPClassifier|laplacian|97.0%|0.6347717323327078|0.9682539682539683|0.9694431005067352|[[167, 8], [4, 221]]|[0.5609756097560976, 0.7560975609756098, 0.6829268292682927, 0.6585365853658537, 0.5609756097560976, 0.5897435897435898, 0.6666666666666666, 0.6410256410256411, 0.6153846153846154, 0.6153846153846154]
|learning-base-planar-minor|15|[0,1]|1000|MLPClassifier|A3_minus_D|93.5%|0.8277095059412133|0.9356684062625451|0.934868107918535|[[178, 10], [16, 196]]|[0.8048780487804879, 0.8292682926829268, 0.675, 0.825, 0.95, 0.9, 0.825, 0.75, 0.8717948717948718, 0.8461538461538461]
